date,adj_close,close,high,low,open,volume
2016-09-13,761.01001,761.01001,769.890015,759.049988,768.77002,3117200
2016-09-14,761.090027,761.090027,767.50,758.849976,762.200012,2523000
2016-09-15,769.690002,769.690002,770.869995,757.580017,762.00,3034000
2016-09-16,778.52002,778.52002,780.460022,771.659973,773.280029,5499200
2016-09-19,775.099976,775.099976,781.940002,771.00,779.969971,2297200
2016-09-20,780.219971,780.219971,781.369995,776.00,776.00,1937200
2016-09-21,789.73999,789.73999,790.690002,779.01001,783.25,2718600
2016-09-22,804.700012,804.700012,805.890015,794.27002,794.27002,4078900
2016-09-23,805.75,805.75,807.75,802.119995,803.130005,2353500
2016-09-26,799.159973,799.159973,805.929993,797.150024,801.799988,2651400
2016-09-27,816.109985,816.109985,816.640015,801.109985,801.849976,3819600
2016-09-28,828.719971,828.719971,830.140015,817.030029,818.00,4422100
2016-09-29,829.049988,829.049988,837.50,824.630005,828.26001,4922200
2016-09-30,837.309998,837.309998,839.950012,832.400024,832.609985,4430600
2016-10-03,836.73999,836.73999,839.859985,831.25,836.00,2769400
2016-10-04,834.030029,834.030029,842.369995,830.26001,840.909973,2950300
2016-10-05,844.359985,844.359985,845.669983,836.119995,838.00,3469100
2016-10-06,841.659973,841.659973,847.210022,840.599976,843.700012,2684000
2016-10-07,839.429993,839.429993,845.950012,837.450012,845.789978,2426200
2016-10-10,841.710022,841.710022,845.200012,840.27002,843.25,1827100
2016-10-11,831.00,831.00,841.289978,828.349976,841.02002,3588200
2016-10-12,834.090027,834.090027,837.669983,830.099976,834.00,2380400
2016-10-13,829.280029,829.280029,831.799988,821.210022,829.00,3091400
2016-10-14,822.960022,822.960022,835.73999,822.960022,835.080017,2999800
2016-10-17,812.950012,812.950012,822.00,811.679993,821.50,3361500
2016-10-18,817.650024,817.650024,823.26001,815.02002,822.109985,2512500
2016-10-19,817.690002,817.690002,820.669983,815.169983,820.400024,2090700
2016-10-20,810.320007,810.320007,815.710022,803.099976,813.98999,3152000
2016-10-21,818.98999,818.98999,819.419983,809.00,809.359985,2793000
2016-10-24,838.090027,838.090027,838.299988,822.210022,824.950012,4060900
2016-10-25,835.179993,835.179993,843.090027,833.219971,839.299988,3248400
2016-10-26,822.590027,822.590027,833.440002,820.00,832.76001,3998100
2016-10-27,818.359985,818.359985,831.719971,815.429993,831.23999,7406400
2016-10-28,776.320007,776.320007,789.48999,774.609985,782.00,10841100
2016-10-31,789.820007,789.820007,793.700012,780.109985,781.030029,5413300
2016-11-01,785.409973,785.409973,800.840027,776.710022,799.00,5305400
2016-11-02,765.559998,765.559998,784.75,763.549988,783.929993,5026500
2016-11-03,767.030029,767.030029,777.00,764.00,765.049988,3872500
2016-11-04,755.049988,755.049988,766.00,753.22998,762.789978,5085100
2016-11-07,784.929993,784.929993,787.72998,770.940002,771.640015,5984400
2016-11-08,787.75,787.75,791.73999,779.099976,784.969971,3373300
2016-11-09,771.880005,771.880005,777.50,760.090027,764.00,8550400
2016-11-10,742.380005,742.380005,778.830017,717.700012,778.809998,12742300
2016-11-11,739.01001,739.01001,743.26001,728.900024,735.72998,6594400
2016-11-14,719.070007,719.070007,746.00,710.099976,745.51001,7283200
2016-11-15,743.23999,743.23999,746.780029,725.98999,730.00,6744600
2016-11-16,746.48999,746.48999,749.869995,735.609985,739.880005,3601400
2016-11-17,756.400024,756.400024,757.50,748.00,749.320007,3651300
2016-11-18,760.159973,760.159973,767.73999,757.640015,761.00,4301300
2016-11-21,780.00,780.00,780.349976,765.109985,766.00,4595600
2016-11-22,785.330017,785.330017,792.400024,781.00,788.169983,5304900
2016-11-23,780.119995,780.119995,781.75,773.119995,781.72998,3522500
2016-11-25,780.369995,780.369995,786.75,777.900024,786.50,1832300
2016-11-28,766.77002,766.77002,777.00,764.23999,776.98999,4380900
2016-11-29,762.52002,762.52002,769.890015,761.320007,768.00,3266500
2016-11-30,750.570007,750.570007,768.090027,750.25,762.00,4580100
2016-12-01,743.650024,743.650024,753.369995,738.030029,752.409973,4626500
2016-12-02,740.340027,740.340027,748.48999,736.700012,743.400024,3499200
2016-12-05,759.359985,759.359985,761.48999,742.00,745.00,4298200
2016-12-06,764.719971,764.719971,768.23999,757.25,763.98999,3788300
2016-12-07,770.419983,770.419983,770.419983,755.820007,764.549988,3655300
2016-12-08,767.330017,767.330017,773.789978,765.190002,771.869995,3185700
2016-12-09,768.659973,768.659973,770.25,765.340027,770.00,2458800
2016-12-12,760.119995,760.119995,766.890015,757.200012,766.400024,2956900
2016-12-13,774.340027,774.340027,782.460022,762.00,764.960022,5244700
2016-12-14,768.820007,768.820007,780.859985,762.809998,778.25,5406500
2016-12-15,761.00,761.00,769.099976,760.309998,766.280029,3794200
2016-12-16,757.77002,757.77002,765.130005,754.00,765.00,4828700
2016-12-19,766.00,766.00,770.50,756.159973,758.890015,3103200
2016-12-20,771.219971,771.219971,774.390015,767.710022,768.650024,2667900
2016-12-21,770.599976,770.599976,771.219971,765.700012,770.00,2040400
2016-12-22,766.340027,766.340027,771.210022,763.02002,768.119995,2518300
2016-12-23,760.590027,760.590027,766.50,757.98999,764.549988,1976900
2016-12-27,771.400024,771.400024,774.650024,761.200012,763.400024,2627400
2016-12-28,772.130005,772.130005,780.00,770.50,776.25,3279100
2016-12-29,765.150024,765.150024,773.400024,760.849976,772.400024,3153500
2016-12-30,749.869995,749.869995,767.400024,748.280029,766.469971,4125300
2017-01-03,753.669983,753.669983,758.76001,747.700012,757.919983,3518600
2017-01-04,757.179993,757.179993,759.679993,754.200012,758.390015,2495900
2017-01-05,780.450012,780.450012,782.400024,760.26001,761.549988,5813700
2017-01-06,795.98999,795.98999,799.440002,778.47998,782.359985,5958800
2017-01-09,796.919983,796.919983,801.77002,791.77002,798.00,3440100
2017-01-10,795.900024,795.900024,798.00,789.539978,796.599976,2556700
2017-01-11,799.02002,799.02002,799.50,789.51001,793.659973,2982400
2017-01-12,813.640015,813.640015,814.130005,799.50,800.309998,4861500
2017-01-13,817.140015,817.140015,821.650024,811.400024,814.320007,3773500
2017-01-17,809.719971,809.719971,816.00,803.440002,815.700012,3659400
2017-01-18,807.47998,807.47998,811.72998,804.27002,809.50,2336000
2017-01-19,809.039978,809.039978,813.51001,807.320007,810.00,2529100
2017-01-20,808.330017,808.330017,816.02002,806.26001,815.280029,3338200
2017-01-23,817.880005,817.880005,818.50,805.080017,806.799988,2680900
2017-01-24,822.440002,822.440002,823.98999,814.50,822.00,2965900
2017-01-25,836.52002,836.52002,837.419983,825.289978,825.789978,3922600
2017-01-26,839.150024,839.150024,843.840027,833.00,835.530029,3554700
2017-01-27,835.77002,835.77002,839.700012,829.440002,839.00,2992200
2017-01-30,830.380005,830.380005,833.50,816.380005,833.00,3677100
2017-01-31,823.47998,823.47998,826.98999,819.559998,823.75,3112600
2017-02-01,832.349976,832.349976,833.780029,824.940002,829.210022,3797000
2017-02-02,839.950012,839.950012,842.48999,828.26001,836.590027,6541700
2017-02-03,810.200012,810.200012,818.299988,804.00,806.719971,10838900
2017-02-06,807.640015,807.640015,810.719971,803.00,809.799988,3808200
2017-02-07,812.50,812.50,816.159973,807.50,809.309998,3461500
2017-02-08,819.710022,819.710022,821.47998,812.50,812.690002,2848300
2017-02-09,821.359985,821.359985,825.00,819.710022,821.599976,2468400
2017-02-10,827.460022,827.460022,828.00,822.849976,823.820007,2425800
2017-02-13,836.530029,836.530029,843.00,828.549988,831.619995,4156500
2017-02-14,836.390015,836.390015,838.309998,831.450012,837.00,2787900
2017-02-15,842.700012,842.700012,842.809998,832.820007,834.00,2950600
2017-02-16,844.140015,844.140015,845.00,839.380005,841.840027,2708100
2017-02-17,845.070007,845.070007,847.27002,840.72998,842.00,3029800
2017-02-21,856.440002,856.440002,857.97998,847.25,848.840027,3490100
2017-02-22,855.609985,855.609985,858.429993,852.179993,856.950012,2613400
2017-02-23,852.190002,852.190002,860.859985,848.00,857.570007,3454600
2017-02-24,845.23999,845.23999,845.809998,837.75,844.690002,3676400
2017-02-27,848.640015,848.640015,852.50,839.669983,842.380005,2702300
2017-02-28,845.039978,845.039978,854.090027,842.049988,851.450012,2777700
2017-03-01,853.080017,853.080017,854.830017,849.01001,853.049988,2752000
2017-03-02,848.909973,848.909973,854.820007,847.280029,853.080017,2129200
2017-03-03,849.880005,849.880005,851.98999,846.27002,847.200012,1941100
2017-03-06,846.609985,846.609985,848.48999,841.119995,845.22998,2598400
2017-03-07,846.02002,846.02002,848.460022,843.75,845.47998,2217800
2017-03-08,850.50,850.50,853.070007,846.789978,848.00,2286500
2017-03-09,853.00,853.00,856.400024,850.309998,851.00,2040600
2017-03-10,852.460022,852.460022,857.349976,851.719971,857.00,2422000
2017-03-13,854.590027,854.590027,855.690002,851.710022,851.77002,1906100
2017-03-14,852.530029,852.530029,853.75,847.549988,853.549988,2128700
2017-03-15,852.969971,852.969971,854.450012,847.109985,854.330017,2556700
2017-03-16,853.419983,853.419983,855.50,850.51001,855.299988,1832600
2017-03-17,852.309998,852.309998,853.830017,850.640015,853.48999,3380700
2017-03-20,856.969971,856.969971,857.799988,851.01001,851.51001,2223300
2017-03-21,843.200012,843.200012,862.799988,841.309998,858.840027,4349100
2017-03-22,848.059998,848.059998,849.369995,839.049988,840.429993,2636200
2017-03-23,847.380005,847.380005,850.890015,844.799988,848.200012,1945700
2017-03-24,845.609985,845.609985,851.799988,843.530029,851.679993,2118300
2017-03-27,846.820007,846.820007,850.299988,833.50,838.070007,2754200
2017-03-28,856.00,856.00,858.460022,850.099976,851.75,3033000
2017-03-29,874.320007,874.320007,876.440002,859.02002,859.049988,4464400
2017-03-30,876.340027,876.340027,877.059998,871.659973,874.950012,2745800
2017-03-31,886.539978,886.539978,890.349976,876.650024,877.00,3910700
2017-04-03,891.51001,891.51001,893.48999,885.419983,888.00,3418300
2017-04-04,906.830017,906.830017,908.539978,890.280029,891.50,4967700
2017-04-05,909.280029,909.280029,923.719971,905.619995,910.820007,7489400
2017-04-06,898.280029,898.280029,917.190002,894.48999,913.799988,6331800
2017-04-07,894.880005,894.880005,900.090027,889.309998,899.650024,3695900
2017-04-10,907.039978,907.039978,908.51001,899.00,899.630005,3146600
2017-04-11,902.359985,902.359985,911.23999,897.50,907.039978,3005500
2017-04-12,896.22998,896.22998,904.090027,895.25,903.090027,2439200
2017-04-13,884.669983,884.669983,894.969971,884.48999,891.450012,3153900
2017-04-17,901.98999,901.98999,902.380005,887.50,887.50,2831400
2017-04-18,903.780029,903.780029,909.609985,900.780029,900.98999,2994000
2017-04-19,899.200012,899.200012,910.50,897.369995,907.840027,2854700
2017-04-20,902.059998,902.059998,905.320007,896.289978,899.700012,2806600
2017-04-21,898.530029,898.530029,903.650024,896.77002,902.669983,2387100
2017-04-24,907.409973,907.409973,909.98999,903.820007,908.679993,3117100
2017-04-25,907.619995,907.619995,909.47998,903.00,907.039978,3372400
2017-04-26,909.289978,909.289978,915.75,907.559998,910.299988,2590000
2017-04-27,918.380005,918.380005,921.859985,912.109985,914.390015,4925900
2017-04-28,924.98999,924.98999,949.590027,924.330017,948.830017,7335800
2017-05-01,948.22998,948.22998,954.400024,927.799988,927.799988,5457400
2017-05-02,946.940002,946.940002,950.099976,941.409973,946.650024,3812400
2017-05-03,941.030029,941.030029,946.00,935.900024,946.00,3560000
2017-05-04,937.530029,937.530029,945.00,934.219971,944.75,2409000
2017-05-05,934.150024,934.150024,940.789978,930.299988,940.52002,2856600
